country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Belgium,BE,2022-W19,national,BE,Belgium,24790,126923,11554767,1098.4470738354137,19.531526988804234,TESSy
Belgium,BE,2022-W20,national,BE,Belgium,16120,104637,11554767,905.5742967383071,15.40564045223009,TESSy
Belgium,BE,2022-W21,national,BE,Belgium,9136,73541,11554767,636.4559319975903,12.423002134863545,TESSy
Belgium,BE,2022-W22,national,BE,Belgium,11383,79239,11554767,685.768912518963,14.365400875831346,TESSy
Belgium,BE,2022-W23,national,BE,Belgium,13507,71083,11554767,615.1833265006555,19.001730371537498,TESSy
Belgium,BE,2022-W24,national,BE,Belgium,20104,80324,11554767,695.1589763774554,25.028634032169712,TESSy
Belgium,BE,2022-W25,national,BE,Belgium,28191,100289,11554767,867.9448058104504,28.109762785549762,TESSy
Belgium,BE,2022-W26,national,BE,Belgium,40430,139429,11554767,1206.6794596550496,28.996837099885962,TESSy
Belgium,BE,2022-W27,national,BE,Belgium,54886,153314,11554767,1326.8463137335439,35.799731270464534,TESSy
Belgium,BE,2022-W28,national,BE,Belgium,48062,140517,11554767,1216.09548682375,34.20369065664653,TESSy
Belgium,BE,2022-W29,national,BE,Belgium,29368,97547,11554767,844.2143402805094,30.106512757952576,TESSy
Belgium,BE,2022-W30,national,BE,Belgium,26917,95142,11554767,823.4004199305793,28.29139601858275,TESSy
Belgium,BE,2022-W31,national,BE,Belgium,19476,75375,11554767,652.3281689712999,25.838805970149252,TESSy
Belgium,BE,2022-W32,national,BE,Belgium,14945,62498,11554767,540.8849871226308,23.91276520848667,TESSy
Belgium,BE,2022-W33,national,BE,Belgium,11634,52902,11554767,457.8370122045732,21.99160712260406,TESSy
Belgium,BE,2022-W34,national,BE,Belgium,10688,52875,11554767,457.6033424127029,20.21371158392435,TESSy
Belgium,BE,2022-W35,national,BE,Belgium,10443,56390,11554767,488.0236875395238,18.519241000177335,TESSy
Belgium,BE,2022-W36,national,BE,Belgium,11339,59910,11554767,518.4873048500242,18.926723418461023,TESSy
Belgium,BE,2022-W37,national,BE,Belgium,13099,70007,11554767,605.8711525727866,18.710986044252717,TESSy
Belgium,BE,2022-W38,national,BE,Belgium,16166,83208,11554767,720.1183719238994,19.428420344197672,TESSy
Belgium,BE,2022-W39,national,BE,Belgium,20151,89564,11554767,775.1259718175191,22.498995131972666,TESSy
Belgium,BE,2022-W40,national,BE,Belgium,22094,93118,11554767,805.8838399770415,23.72688416847441,TESSy
Belgium,BE,2022-W41,national,BE,Belgium,18777,86288,11554767,746.7740370705874,21.760847394770998,TESSy
Belgium,BE,2022-W42,national,BE,Belgium,12809,67659,11554767,585.5505351168051,18.931701621365967,TESSy
Belgium,BE,2022-W43,national,BE,Belgium,7788,52462,11554767,454.0290600407607,14.84503068887957,TESSy
Belgium,BE,2022-W44,national,BE,Belgium,4572,37353,11554767,323.2691753974788,12.239980724439803,TESSy
Belgium,BE,2022-W45,national,BE,Belgium,NA,NA,11554767,NA,NA,NA
Bulgaria,BG,2020-W01,national,BG,Bulgaria,NA,23370,6916548,337.88531504444126,NA,TESSy
Bulgaria,BG,2020-W02,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W03,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W04,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W05,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W06,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W07,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W08,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W09,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W10,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W11,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W12,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W13,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W14,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W15,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W16,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W17,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W18,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W19,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W20,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W21,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W22,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W23,national,BG,Bulgaria,NA,NA,6916548,NA,NA,NA
Bulgaria,BG,2020-W24,national,BG,Bulgaria,555,13175,6916548,190.48519579420253,4.212523719165086,TESSy
Bulgaria,BG,2020-W25,national,BG,Bulgaria,606,13137,6916548,189.93578877787013,4.612925325416762,TESSy
Bulgaria,BG,2020-W26,national,BG,Bulgaria,753,16357,6916548,236.49080437235455,4.603533655315767,TESSy
Bulgaria,BG,2020-W27,national,BG,Bulgaria,1052,20082,6916548,290.34715005230936,5.238522059555821,TESSy
Bulgaria,BG,2020-W28,national,BG,Bulgaria,1498,22483,6916548,325.0609986368923,6.662811902326202,TESSy
Bulgaria,BG,2020-W29,national,BG,Bulgaria,1463,28230,6916548,408.1515808174829,5.18243003896564,TESSy
Bulgaria,BG,2020-W30,national,BG,Bulgaria,1674,32426,6916548,468.8176818840844,5.162523900573614,TESSy
Bulgaria,BG,2020-W31,national,BG,Bulgaria,1524,35208,6916548,509.0400587113688,4.3285616905248805,TESSy
Bulgaria,BG,2020-W32,national,BG,Bulgaria,1507,32536,6916548,470.40807061557297,4.631792476026555,TESSy
Bulgaria,BG,2020-W33,national,BG,Bulgaria,990,29994,6916548,433.6556328388092,3.300660132026405,TESSy
Bulgaria,BG,2020-W34,national,BG,Bulgaria,894,34968,6916548,505.57011966084815,2.5566231983527796,TESSy
Bulgaria,BG,2020-W35,national,BG,Bulgaria,937,34715,6916548,501.91222557842434,2.699121417254789,TESSy
Bulgaria,BG,2020-W36,national,BG,Bulgaria,886,36540,6916548,528.298220441758,2.4247400109469077,TESSy
Bulgaria,BG,2020-W37,national,BG,Bulgaria,841,23980,6916548,346.70474346451437,3.507089241034195,TESSy
Bulgaria,BG,2020-W38,national,BG,Bulgaria,928,28047,6916548,405.505752291461,3.308731771668984,TESSy
Bulgaria,BG,2020-W39,national,BG,Bulgaria,1178,23428,6916548,338.72388364831704,5.028171418815093,TESSy
Bulgaria,BG,2020-W40,national,BG,Bulgaria,1521,26590,6916548,384.4403306389257,5.720195562241444,TESSy
Bulgaria,BG,2020-W41,national,BG,Bulgaria,2801,30015,6916548,433.95925250572975,9.3320006663335,TESSy
Bulgaria,BG,2020-W42,national,BG,Bulgaria,4789,35596,6916548,514.6497935097103,13.453758849308912,TESSy
Bulgaria,BG,2020-W43,national,BG,Bulgaria,8454,52193,6916548,754.6105369325854,16.197574387369954,TESSy
Bulgaria,BG,2020-W44,national,BG,Bulgaria,15282,62357,6916548,901.562455722132,24.50727263979986,TESSy
Bulgaria,BG,2020-W45,national,BG,Bulgaria,21641,71318,6916548,1031.121305020944,30.34437308954261,TESSy
Bulgaria,BG,2020-W46,national,BG,Bulgaria,22950,60623,6916548,876.4921460821208,37.856918991141974,TESSy
Bulgaria,BG,2020-W47,national,BG,Bulgaria,23262,58036,6916548,839.0890947333843,40.08201805775725,TESSy
Bulgaria,BG,2020-W48,national,BG,Bulgaria,21050,52525,6916548,759.4106192858055,40.07615421227987,TESSy
Bulgaria,BG,2020-W49,national,BG,Bulgaria,19097,50922,6916548,736.2343180442036,37.50245473469227,TESSy
Bulgaria,BG,2020-W50,national,BG,Bulgaria,18108,47441,6916548,685.9057437322781,38.16951581964967,TESSy
Bulgaria,BG,2020-W51,national,BG,Bulgaria,12077,38010,6916548,549.5515971261964,31.773217574322548,TESSy
Bulgaria,BG,2020-W52,national,BG,Bulgaria,6355,26986,6916548,390.1657300722846,23.54924775809679,TESSy
Bulgaria,BG,2020-W53,national,BG,Bulgaria,5496,32509,6916548,470.0177024723894,16.906087544987543,TESSy
Bulgaria,BG,2021-W01,national,BG,Bulgaria,5526,37300,6916548,539.2863607684064,14.815013404825738,TESSy
Bulgaria,BG,2021-W02,national,BG,Bulgaria,3330,47576,6916548,687.8575844481958,6.999327391962334,TESSy
Bulgaria,BG,2021-W03,national,BG,Bulgaria,2960,47075,6916548,680.6140866802341,6.287838555496548,TESSy
Bulgaria,BG,2021-W04,national,BG,Bulgaria,3922,74094,6916548,1071.2569333719653,5.293276108726753,TESSy
Bulgaria,BG,2021-W05,national,BG,Bulgaria,4934,63603,6916548,919.5772226260847,7.757495715610899,TESSy
Bulgaria,BG,2021-W06,national,BG,Bulgaria,5964,67209,6916548,971.7130568601563,8.873811543096906,TESSy
Bulgaria,BG,2021-W07,national,BG,Bulgaria,6923,66017,6916548,954.4790262425707,10.486692821545965,TESSy
Bulgaria,BG,2021-W08,national,BG,Bulgaria,10267,76397,6916548,1104.5538901775858,13.439009385185281,TESSy
Bulgaria,BG,2021-W09,national,BG,Bulgaria,13105,78971,6916548,1141.7689864944189,16.594699320003546,TESSy
Bulgaria,BG,2021-W10,national,BG,Bulgaria,18067,95963,6916548,1387.4406712712757,18.827047924720986,TESSy
Bulgaria,BG,2021-W11,national,BG,Bulgaria,24602,108523,6916548,1569.0341482485194,22.669848787814566,TESSy
Bulgaria,BG,2021-W12,national,BG,Bulgaria,25290,108619,6916548,1570.4221238687276,23.283219326268885,TESSy
Bulgaria,BG,2021-W13,national,BG,Bulgaria,24489,111672,6916548,1614.5626402072246,21.929400386847195,TESSy
Bulgaria,BG,2021-W14,national,BG,Bulgaria,19272,100794,6916548,1457.2876527423796,19.120185725340793,TESSy
Bulgaria,BG,2021-W15,national,BG,Bulgaria,14432,90806,6916548,1312.880355923215,15.893222914785367,TESSy
Bulgaria,BG,2021-W16,national,BG,Bulgaria,11137,84415,6916548,1220.4787706237273,13.193152875673755,TESSy
Bulgaria,BG,2021-W17,national,BG,Bulgaria,7746,83755,6916548,1210.9364382347958,9.24840308041311,TESSy
Bulgaria,BG,2021-W18,national,BG,Bulgaria,5115,59307,6916548,857.4653136217662,8.624614295108504,TESSy
Bulgaria,BG,2021-W19,national,BG,Bulgaria,4080,79195,6916548,1145.0075962749047,5.151840393964266,TESSy
Bulgaria,BG,2021-W20,national,BG,Bulgaria,2524,79276,6916548,1146.1787007044554,3.18381351228619,TESSy
Bulgaria,BG,2021-W21,national,BG,Bulgaria,1656,73497,6916548,1062.6254599837953,2.2531531899261195,TESSy
Bulgaria,BG,2021-W22,national,BG,Bulgaria,1205,82558,6916548,1193.6301172203243,1.4595799316843916,TESSy
Bulgaria,BG,2021-W23,national,BG,Bulgaria,868,79994,6916548,1156.559601697263,1.0850813811035829,TESSy
Bulgaria,BG,2021-W24,national,BG,Bulgaria,711,83580,6916548,1208.4062743437912,0.8506819813352476,TESSy
Bulgaria,BG,2021-W25,national,BG,Bulgaria,510,76837,6916548,1110.9154451035402,0.6637427281127581,TESSy
Bulgaria,BG,2021-W26,national,BG,Bulgaria,519,93462,6916548,1351.281014748976,0.555305899723952,TESSy
Bulgaria,BG,2021-W27,national,BG,Bulgaria,412,88984,6916548,1286.5377352980129,0.4630045850939495,TESSy
Bulgaria,BG,2021-W28,national,BG,Bulgaria,484,93106,6916548,1346.1339384907037,0.5198376044508409,TESSy
Bulgaria,BG,2021-W29,national,BG,Bulgaria,699,98408,6916548,1422.7906753484542,0.7103081050321112,TESSy
Bulgaria,BG,2021-W30,national,BG,Bulgaria,1425,111907,6916548,1617.9602888608595,1.273378787743394,TESSy
Bulgaria,BG,2021-W31,national,BG,Bulgaria,2819,120672,6916548,1744.6853546017467,2.336084592946168,TESSy
Bulgaria,BG,2021-W32,national,BG,Bulgaria,5089,121914,6916548,1762.6422891881905,4.174253982315403,TESSy
Bulgaria,BG,2021-W33,national,BG,Bulgaria,7949,140869,6916548,2036.6951837824301,5.642831282965024,TESSy
Bulgaria,BG,2021-W34,national,BG,Bulgaria,10237,151178,6916548,2185.7435240816662,6.771487914908254,TESSy
Bulgaria,BG,2021-W35,national,BG,Bulgaria,10397,160428,6916548,2319.48075832048,6.4807888897199994,TESSy
Bulgaria,BG,2021-W36,national,BG,Bulgaria,9290,140738,6916548,2034.8011753840212,6.6009180178771905,TESSy
Bulgaria,BG,2021-W37,national,BG,Bulgaria,10893,137111,6916548,1982.3617214830288,7.94465797784277,TESSy
Bulgaria,BG,2021-W38,national,BG,Bulgaria,10637,116967,6916548,1691.118170509335,9.094017970880676,TESSy
Bulgaria,BG,2021-W39,national,BG,Bulgaria,13116,126527,6916548,1829.3374093550713,10.366166905087452,TESSy
Bulgaria,BG,2021-W40,national,BG,Bulgaria,14760,119870,6916548,1733.0899749412567,12.313339451071995,TESSy
Bulgaria,BG,2021-W41,national,BG,Bulgaria,19378,121522,6916548,1756.9747220723402,15.94608383667155,TESSy
Bulgaria,BG,2021-W42,national,BG,Bulgaria,28454,183232,6916548,2649.182800437444,15.528946908836884,TESSy
Bulgaria,BG,2021-W43,national,BG,Bulgaria,32962,289399,6916548,4184.153713673352,11.389811298587762,TESSy
Bulgaria,BG,2021-W44,national,BG,Bulgaria,30471,277408,6916548,4010.7868838617183,10.98418214326912,TESSy
Bulgaria,BG,2021-W45,national,BG,Bulgaria,23313,238007,6916548,3441.1240983218795,9.795090060376376,TESSy
Bulgaria,BG,2021-W46,national,BG,Bulgaria,17736,217358,6916548,3142.5792172627157,8.1598100829047,TESSy
Bulgaria,BG,2021-W47,national,BG,Bulgaria,16073,211222,6916548,3053.864442204406,7.609529310393803,TESSy
Bulgaria,BG,2021-W48,national,BG,Bulgaria,13826,189341,6916548,2737.50720735257,7.302169102307477,TESSy
Bulgaria,BG,2021-W49,national,BG,Bulgaria,11702,205048,6916548,2964.600260129764,5.706956419960204,TESSy
Bulgaria,BG,2021-W50,national,BG,Bulgaria,10181,210492,6916548,3043.3100442590726,4.8367633924329665,TESSy
Bulgaria,BG,2021-W51,national,BG,Bulgaria,9545,185198,6916548,2677.6073844929583,5.1539433471203795,TESSy
Bulgaria,BG,2021-W52,national,BG,Bulgaria,14302,168842,6916548,2441.1310381999806,8.470641191172813,TESSy
Bulgaria,BG,2022-W01,national,BG,Bulgaria,30517,235052,6916548,3398.4004737623454,12.983084594047275,TESSy
Bulgaria,BG,2022-W02,national,BG,Bulgaria,39528,231160,6916548,3342.1296288264025,17.099844263713447,TESSy
Bulgaria,BG,2022-W03,national,BG,Bulgaria,59152,257061,6916548,3716.6083427744593,23.010880685907235,TESSy
Bulgaria,BG,2022-W04,national,BG,Bulgaria,61831,244062,6916548,3528.6677689506387,25.33413640796191,TESSy
Bulgaria,BG,2022-W05,national,BG,Bulgaria,54043,232202,6916548,3357.194947537413,23.27413200575361,TESSy
Bulgaria,BG,2022-W06,national,BG,Bulgaria,42030,194030,6916548,2805.301141552115,21.661598721847138,TESSy
Bulgaria,BG,2022-W07,national,BG,Bulgaria,31128,169670,6916548,2453.102327924277,18.346201449873284,TESSy
Bulgaria,BG,2022-W08,national,BG,Bulgaria,21383,138571,6916548,2003.4705173736954,15.431078652820576,TESSy
Bulgaria,BG,2022-W09,national,BG,Bulgaria,13015,104925,6916548,1517.013978649465,12.404098165356206,TESSy
Bulgaria,BG,2022-W10,national,BG,Bulgaria,11365,98834,6916548,1428.949817163128,11.499079264220814,TESSy
Bulgaria,BG,2022-W11,national,BG,Bulgaria,11538,99388,6916548,1436.9595931380798,11.609047369903811,TESSy
Bulgaria,BG,2022-W12,national,BG,Bulgaria,9388,83382,6916548,1205.5435746271119,11.259024729557938,TESSy
Bulgaria,BG,2022-W13,national,BG,Bulgaria,7351,77631,6916548,1122.3951601290123,9.46915536319254,TESSy
Bulgaria,BG,2022-W14,national,BG,Bulgaria,4690,64748,6916548,936.131723512943,7.2434669796750475,TESSy
Bulgaria,BG,2022-W15,national,BG,Bulgaria,4082,58045,6916548,839.2192174477788,7.032474804031355,TESSy
Bulgaria,BG,2022-W16,national,BG,Bulgaria,3667,51001,6916548,737.3765063149999,7.190055096958883,TESSy
Bulgaria,BG,2022-W17,national,BG,Bulgaria,3837,51907,6916548,750.4755262307151,7.392066580615332,TESSy
Bulgaria,BG,2022-W18,national,BG,Bulgaria,2421,29984,6916548,433.5110520450375,8.074306296691569,TESSy
Bulgaria,BG,2022-W19,national,BG,Bulgaria,2354,40517,6916548,585.7980021247594,5.8099069526371645,TESSy
Bulgaria,BG,2022-W20,national,BG,Bulgaria,1813,37414,6916548,540.9345818174038,4.845779654674721,TESSy
Bulgaria,BG,2022-W21,national,BG,Bulgaria,1342,32194,6916548,465.4634074685812,4.168478598496614,TESSy
Bulgaria,BG,2022-W22,national,BG,Bulgaria,1148,28757,6916548,415.770988649251,3.9920714956358454,TESSy
Bulgaria,BG,2022-W23,national,BG,Bulgaria,1052,3130,6916548,45.2537884505392,33.61022364217252,TESSy
Bulgaria,BG,2022-W24,national,BG,Bulgaria,1179,23855,6916548,344.89748354236826,4.942360092223852,TESSy
Bulgaria,BG,2022-W25,national,BG,Bulgaria,1933,21150,6916548,305.7883788271259,9.139479905437351,TESSy
Bulgaria,BG,2022-W26,national,BG,Bulgaria,3123,24539,6916548,354.7868098363519,12.726679978809242,TESSy
Bulgaria,BG,2022-W27,national,BG,Bulgaria,4842,29281,6916548,423.3470222428876,16.536320480857896,TESSy
Bulgaria,BG,2022-W28,national,BG,Bulgaria,6496,33646,6916548,486.45653872423065,19.30690126612376,TESSy
Bulgaria,BG,2022-W29,national,BG,Bulgaria,10454,41713,6916548,603.0898650598535,25.061731354733535,TESSy
Bulgaria,BG,2022-W30,national,BG,Bulgaria,11805,44063,6916548,637.0663515962009,26.791185348251368,TESSy
Bulgaria,BG,2022-W31,national,BG,Bulgaria,6211,42426,6916548,613.3984756557751,14.639607787677368,TESSy
Bulgaria,BG,2022-W32,national,BG,Bulgaria,8910,39805,6916548,575.503849608215,22.38412259766361,TESSy
Bulgaria,BG,2022-W33,national,BG,Bulgaria,7406,40060,6916548,579.1906598493931,18.487269096355465,TESSy
Bulgaria,BG,2022-W34,national,BG,Bulgaria,NA,35012,6916548,506.20627515344364,NA,TESSy
Bulgaria,BG,2022-W35,national,BG,Bulgaria,4874,32453,6916548,469.208050027268,15.018642344313315,TESSy
Bulgaria,BG,2022-W36,national,BG,Bulgaria,3480,28143,6916548,406.89372791166926,12.365419464875814,TESSy
Bulgaria,BG,2022-W37,national,BG,Bulgaria,3494,30214,6916548,436.8364103017864,11.564175547759318,TESSy
Bulgaria,BG,2022-W38,national,BG,Bulgaria,3422,27631,6916548,399.49119127055866,12.38464044008541,TESSy
Bulgaria,BG,2022-W39,national,BG,Bulgaria,4818,32782,6916548,473.96475814235663,14.697089866390092,TESSy
Bulgaria,BG,2022-W40,national,BG,Bulgaria,4846,33572,6916548,485.3866408503201,14.434647920886453,TESSy
Bulgaria,BG,2022-W41,national,BG,Bulgaria,5177,34318,6916548,496.17236806568826,15.085377935777144,TESSy
Bulgaria,BG,2022-W42,national,BG,Bulgaria,4377,33391,6916548,482.7697284830525,13.108322601898715,TESSy
Bulgaria,BG,2022-W43,national,BG,Bulgaria,3946,31819,6916548,460.0416277021427,12.401395392689903,TESSy
Bulgaria,BG,2022-W44,national,BG,Bulgaria,2893,29741,6916548,429.99773875638544,9.727312464274906,TESSy
Bulgaria,BG,2022-W45,national,BG,Bulgaria,2340,28413,6916548,410.7974093435049,8.235666772252138,TESSy
Croatia,HR,2020-W01,national,HR,Croatia,NA,NA,4036355,NA,NA,NA
Croatia,HR,2020-W02,national,HR,Croatia,NA,NA,4036355,NA,NA,NA
Croatia,HR,2020-W03,national,HR,Croatia,NA,NA,4036355,NA,NA,NA
Croatia,HR,2020-W04,national,HR,Croatia,NA,NA,4036355,NA,NA,NA
Croatia,HR,2020-W05,national,HR,Croatia,0,4,4036355,0.09909931113591346,0,TESSy
Croatia,HR,2020-W06,national,HR,Croatia,0,7,4036355,0.17342379448784856,0,TESSy
Croatia,HR,2020-W07,national,HR,Croatia,0,8,4036355,0.1981986222718269,0,TESSy
Croatia,HR,2020-W08,national,HR,Croatia,0,6,4036355,0.1486489667038702,0,TESSy
Croatia,HR,2020-W09,national,HR,Croatia,0,173,4036355,4.286045206628257,0,TESSy
Croatia,HR,2020-W10,national,HR,Croatia,8,134,4036355,3.3198269230531015,5.970149253731344,TESSy
Croatia,HR,2020-W11,national,HR,Croatia,5,511,4036355,12.659936997612945,0.9784735812133072,TESSy
Croatia,HR,2020-W12,national,HR,Croatia,142,1958,4036355,48.509112801029644,7.252298263534219,TESSy
Croatia,HR,2020-W13,national,HR,Croatia,388,4184,4036355,103.6578794481655,9.27342256214149,TESSy
Croatia,HR,2020-W14,national,HR,Croatia,433,6399,4036355,158.53412298967757,6.766682294108454,TESSy
Croatia,HR,2020-W15,national,HR,Croatia,449,8853,4036355,219.33155037156047,5.071727098158816,TESSy
Croatia,HR,2020-W16,national,HR,Croatia,377,9100,4036355,225.45093283420314,4.142857142857143,TESSy
Croatia,HR,2020-W17,national,HR,Croatia,240,9566,4036355,236.99600258153706,2.50888563662973,TESSy
Croatia,HR,2020-W18,national,HR,Croatia,72,8922,4036355,221.04101348865498,0.8069939475453934,TESSy
Croatia,HR,2020-W19,national,HR,Croatia,81,10359,4036355,256.6424410142319,0.7819287576020851,TESSy
Croatia,HR,2020-W20,national,HR,Croatia,53,11033,4036355,273.34067494063333,0.48037705066618325,TESSy
